,full_text,favorite_count,retweet_count,created_at,user.followers_count,engagement,performance,twtlength
0,https://t.co/r3Ze9AoS7w,18211,1797,2019,29435506,20008,0.07,23
1,https://t.co/CgPA4U0Wqo,38302,10274,2019,29435506,48576,0.17,23
2,https://t.co/fIHtyy3OMy,52229,5743,2019,29435506,57972,0.2,23
3,https://t.co/YuBbMweeeG,17739,1928,2019,29435506,19667,0.07,23
4,https://t.co/mkKFKNaCI0,10430,1084,2019,29435506,11514,0.04,23
5,https://t.co/JFvwOn7rKz,9431,922,2019,29435506,10353,0.04,23
6,https://t.co/rUoN7xv6L3,11659,1145,2019,29435506,12804,0.04,23
7,https://t.co/WEZSYGCkUr,8544,813,2019,29435506,9357,0.03,23
8,https://t.co/njow7ocGDu,11283,1117,2019,29435506,12400,0.04,23
9,https://t.co/kPNEdWFc6m,9064,834,2019,29435506,9898,0.03,23
10,https://t.co/ZS5lIHZwEJ,9524,976,2019,29435506,10500,0.04,23
11,https://t.co/f7De3vYAXY,12705,1414,2019,29435506,14119,0.05,23
12,https://t.co/gruZHfCJkM,9195,887,2019,29435506,10082,0.03,23
13,https://t.co/87tzdlkeUv,20661,2097,2019,29435506,22758,0.08,23
14,reading from the book of Daniel https://t.co/GHmLTWa7iS,50091,4861,2019,29435506,54952,0.19,55
15,Fam pulling up https://t.co/8BLUQubN4B,113195,6440,2019,29435506,119635,0.41,38
16,https://t.co/IBOwJjgKai,41144,4815,2019,29435506,45959,0.16,23
17,Vanessa Beecroft 11 24 19 https://t.co/y0lKkLVo60,28694,1724,2019,29435506,30418,0.1,49
18,Ye and Dre Jesus is King Part II coming soon. https://t.co/wTKFgXQQXQ,340002,67532,2019,29435506,407534,1.38,69
19,Invite artwork by Nick Knight https://t.co/U7IBqe1Gxk,47093,5672,2019,29435506,52765,0.18,53
20,"""FOLLOW GOD"" 

https://t.co/e3SRwWExir https://t.co/Pqy7qvc0aB",80112,13946,2019,29435506,94058,0.32,64
21,"“JESUS IS KING”
Sunday Service Experience
The Forum Los Angeles Today

https://t.co/Xu4WGECVsT https://t.co/xci1nkfjVt",29939,3330,2019,29435506,33269,0.11,122
22,"“JESUS IS KING”

https://t.co/OqvrhkLBIc https://t.co/E0JZJH3fwU",59960,7784,2019,29435506,67744,0.23,66
23,"JESUS IS KING
SUNDAY SERVICE EXPERIENCE
NOON PT LIVESTREAM
https://t.co/pJr7fEIN9S https://t.co/ykxoeG7qv8",54667,6742,2019,29435506,61409,0.21,109
24,"To my fans

Thank you for being loyal &amp; patient

We are specifically fixing mixes on “Everything We Need” “Follow God” &amp; “Water”  
 
We not going to sleep until this album is out!",372387,53419,2019,29435506,425806,1.45,193
25,"“JESUS IS KING”
      Midnight https://t.co/EMYldzBXCU",278793,74263,2019,29435506,353056,1.2,55
26,"“JESUS IS KING”
    OCT 25th https://t.co/Ug4ghlQYk7",433544,123817,2019,29435506,557361,1.89,53
27,One of my favorite of many things about what the Trump hat represents to me is that people can’t tell me what to do because I’m black,149441,22442,2019,29435506,171883,0.58,133
28,Spoke with Joe Rogan    Podcast coming soon🔥🔥🔥,335567,64756,2019,29435506,400323,1.36,46
29,From now on I’m performing with my mutherfucking hat on 🐉🐉🐉,105026,12165,2019,29435506,117191,0.4,59
30,Love everyone      Start the year clean      Just be     All love,74556,19936,2019,29435506,94492,0.32,65
31,2024,74634,11198,2019,29435506,85832,0.29,4
32,Free thought,26536,5245,2019,29435506,31781,0.11,12
33,We will change the world.  God is on my side. I am a Christian. I am a tax payer. I am myself. God is with us.,76954,11257,2019,29435506,88211,0.3,110
34,Love everyone,28918,6720,2019,29435506,35638,0.12,13
35,Blacks are 90% Democrats     That sounds like control to me 🤔,80752,13464,2019,29435506,94216,0.32,61
36,They will not program me,61230,11566,2019,29435506,72796,0.25,24
37,Just so in 2019 you know where I stand,14672,1864,2019,29435506,16536,0.06,38
38,🐉🐉🐉,16562,3018,2019,29435506,19580,0.07,3
39,Trump all day,137644,28426,2019,29435506,166070,0.56,13
40,Keep moving forward,126190,47226,2019,29435506,173416,0.59,19
41,Yeezy winter campaign 😂😂😂 https://t.co/wR6401unNW,76713,5921,2019,29435506,82634,0.28,49
42,2019 we going in     Always remember we did five albums in a row       I love making music     We always feel the love,56636,6175,2019,29435506,62811,0.21,118
43,Love everyone,58922,14206,2018,29435506,73128,0.25,13
44,If something’s on my mind and spirit I let it out,26615,6045,2018,29435506,32660,0.11,49
45,Tweeting is legal and also therapeutic,116201,29469,2018,29435506,145670,0.49,38
46,See when you care about your family you don’t let no man push you to do nothing that could risk your freedom,14152,1954,2018,29435506,16106,0.05,108
47,If I got any cooler I would freeze to death,380473,158103,2018,29435506,538576,1.83,43
48,I ain’t never followed anyone else’s methods     I ain’t trying to be cool,20964,5065,2018,29435506,26029,0.09,74
49,Or it’s cool if it’s a diss record because it’s more entertaining? Ima break all codes. I ain’t taking advice from no one who ain’t do nothing to actually help,11776,1173,2018,29435506,12949,0.04,159
50,I only play by God’s rules. I don’t follow no man made codes,44849,10377,2018,29435506,55226,0.19,60
51,even the haters     haters are fans too,50761,11489,2018,29435506,62250,0.21,39
52,We appreciate all the real ones who made it through 2018 with us    Thank goodness for all of our fans and supporters,36637,4779,2018,29435506,41416,0.14,117
53,We feel the love,17970,3093,2018,29435506,21063,0.07,16
54,Everything happens for a reason,109923,50049,2018,29435506,159972,0.54,31
55,2019 we’re already so thankful for the blessings in order,30797,8674,2018,29435506,39471,0.13,57
56,Refresh,19897,5995,2018,29435506,25892,0.09,7
57,New designs new music new ideas renewed spirit we changing everything everyday the vision is crystal,21625,2948,2018,29435506,24573,0.08,100
58,I feel stronger than ever    We are stronger than ever,22083,4213,2018,29435506,26296,0.09,54
59,We feel soooo much love. So much good energy. So much good will,14580,2303,2018,29435506,16883,0.06,63
60,I’m drug free and my spirit is connected. No weapon formed against us shall prosper,62225,8332,2018,29435506,70557,0.24,83
61,I got to be myself and nobody had to “let me”,21669,4386,2018,29435506,26055,0.09,45
62,2018 was so beautiful,96972,28915,2018,29435506,125887,0.43,21
63,We’re super happy,55572,11357,2018,29435506,66929,0.23,17
64,My dad got me a drone for Christmas 🔥🔥🔥,139304,10664,2018,29435506,149968,0.51,39
65,All positive vibes,109455,39129,2018,29435506,148584,0.5,18
66,Love everyone,161903,41448,2018,29435506,203351,0.69,13
67,Oxygen cost twenty dollars https://t.co/R86SfKWEpM,46366,5135,2018,29435506,51501,0.17,50
68,😝 https://t.co/CcyvpVYDyV,18421,1583,2018,29435506,20004,0.07,25
69,🤪 https://t.co/DWSkmHGYaA,129757,15008,2018,29435506,144765,0.49,25
70,🤔 https://t.co/Zq9zsZSm3p,42074,2610,2018,29435506,44684,0.15,25
71,Wait for it... https://t.co/BcpWSARsw1,20754,1589,2018,29435506,22343,0.08,38
72,My dad said he sees a green aura around me so I looked this up and this described me perfectly https://t.co/gnUvpP01Nx,40331,3351,2018,29435506,43682,0.15,118
73,Bff https://t.co/wwGQihtBen,134749,13090,2018,29435506,147839,0.5,27
74,Legendary Christmas https://t.co/tSdUXB8HF3,40520,3135,2018,29435506,43655,0.15,43
75,Pulling up in the may bike 😂 https://t.co/bNFc1RoSud,277239,52777,2018,29435506,330016,1.12,52
76,Cube and Short 🐐🐐 https://t.co/kGaduxWabJ,24823,1748,2018,29435506,26571,0.09,41
77,https://t.co/3sj7QELxcW,17023,2266,2018,29435506,19289,0.07,23
78,🐐🐐 https://t.co/6goG0XAcgd,18010,1077,2018,29435506,19087,0.06,26
79,https://t.co/bkBiBfJWV0,7440,863,2018,29435506,8303,0.03,23
80,Yeezy colors https://t.co/dblBPmYWzO,45696,2942,2018,29435506,48638,0.17,36
81,Meanwhile https://t.co/VvGYMlTzw0,36177,2827,2018,29435506,39004,0.13,33
82,https://t.co/BfGRsXVg7T,27192,1658,2018,29435506,28850,0.1,23
83,2019 year of the established miracle  https://t.co/cl8iQwmj3L,9891,1351,2018,29435506,11242,0.04,61
84,Bob Dylan,53897,8773,2018,29435506,62670,0.21,9
85,"If I’d thought about it I never would’ve done it, I would’ve let it slide
If I’d lived my life by what others were thinkin’, the heart inside me would’ve died
I was just too stubborn to ever be governed by enforced insanity
Someone had to reach for the risin’ star, Its up to me",58804,9371,2018,29435506,68175,0.23,281
86,Met with Trav at my crib this morning   We expressed ourselves    It’s all love,148889,12419,2018,29435506,161308,0.55,79
87,https://t.co/f0QyccE0T6,27220,3472,2018,29435506,30692,0.1,23
88,I will put this in question form     Who has heard of the twelve lost tribes of Judah?  Have you heard that two of the tribes were actually black? 🤔,27918,3437,2018,29435506,31355,0.11,148
89,WE FREE,50080,9388,2018,29435506,59468,0.2,7
90,We free,21630,2846,2018,29435506,24476,0.08,7
91,I love that we are destigmitizing mental health     Gucciman and Quavo have a song Bipolar this is so good for culture,39078,3959,2018,29435506,43037,0.15,118
92,I’m loving the new music I’ve been working on. 6 months off meds I can feel me again.   Remember when dark fantasy came out I used to tweet a storm also.,98698,12218,2018,29435506,110916,0.38,153
93,Keep squares out yo circle,164250,65479,2018,29435506,229729,0.78,26
94,There was a handler with me at TMZ a so called voice of reason that thank the lord no longer is in my circle,14829,1292,2018,29435506,16121,0.05,108
95,I have no more handlers     Only fear god,28331,4672,2018,29435506,33003,0.11,41
96,I give up drinking every week,109306,30598,2018,29435506,139904,0.48,29
97,You don’t make runaway on medication      Even alcohol is and addictive substance called spirits that actually block our earthly connection to our spirit when we drown ourselves in it,50081,7400,2018,29435506,57481,0.2,183
98,I cannot be on meds and make watch the throne level or dark fantasy level music,80003,11821,2018,29435506,91824,0.31,79
99,God has given me this voice for a reason,53212,8199,2018,29435506,61411,0.21,40
100,Perhaps we stop looking at my tweets as rants and start looking at them as therapy testimonials and some even ministry,47745,6937,2018,29435506,54682,0.19,118
101,Man makes plans and god laughs,46342,12659,2018,29435506,59001,0.2,30
102,I need to speak about how Chance demanding that we record in Chicago reconnected me with my roots and also my faith in Jesus Christ,55530,5839,2018,29435506,61369,0.21,131
103,You have to see and feel how happy I am and how strong my family is. We are even stronger because of this through the love and grace of god,19942,2131,2018,29435506,22073,0.07,139
104,People said my career was over after TMZ       I need to show the world that we so called crazy people will not be just written off,26185,3232,2018,29435506,29417,0.1,131
105,I’ve been trying to do a serious interview speaking on mental health but it seems as though all members of press are afraid to speak to someone who has been diagnosed but is still everyone’s favorite super hero,62567,5689,2018,29435506,68256,0.23,210
106,People try to ‘handle you when they think you have a mental problem,20722,3793,2018,29435506,24515,0.08,67
107,We as a society are taking control of our consciousness and raising it together,17181,2729,2018,29435506,19910,0.07,79
108,The paradigm is shifting,16881,3485,2018,29435506,20366,0.07,24
109,We love,13699,2297,2018,29435506,15996,0.05,7
110,Drake and Trav both love Ye more than anyone and I love those guys back. We love everyone,34900,4323,2018,29435506,39223,0.13,89
111,We’re all growing together,15922,3147,2018,29435506,19069,0.06,26
112,It’s like when you see a tv show from the 60s and it’s super racist and sexist,11348,1075,2018,29435506,12423,0.04,78
113,It reminds me of when I said stop hip hop homophobia      It used to be ok for rappers to bash gay people just listen to certain rap records from the 90s and early 2000s,17569,2050,2018,29435506,19619,0.07,169
114,I don’t blame people for not knowing how to handle this that said we as a society will learn together,14100,1732,2018,29435506,15832,0.05,101
115,I am able to experience first hand how people who have mental health issues get written off by society.    Don’t listen to him cause he’s crazy. He’s washed cause he’s crazy etc...,25561,3998,2018,29435506,29559,0.1,180
116,No one would ever choose to end up in a mental hospital and diagnosed with a mental disorder but god chose me to publicly go through this journey and it is beautiful,40004,4560,2018,29435506,44564,0.15,165
117,Drake verbally attacked Cudi when he was in the hospital and went at me after TMZ because I decided to release albums in June   Is snowballed and he refused to meet with me but texted my mother in law and did sneak disses on peoples records that I consider family,34185,4583,2018,29435506,38768,0.13,263
118,People will no longer take mental health for a joke,25160,4533,2018,29435506,29693,0.1,51
119,I know Ariana said this to be cool and didn’t mean no harm but I don’t like even slightest level of slight commentary from someone I know loves and respects me https://t.co/T9VXaIj9MX,55181,8777,2018,29435506,63958,0.22,183
120,Erik Oken and I are @Cartier brothers https://t.co/tGMRbO9L6o,14062,871,2018,29435506,14933,0.05,61
121,Typo Lauren Michaels is the goat   The world needs that Ye SNL 👽👽👽,12797,857,2018,29435506,13654,0.05,66
122,Meeting with Trav tonight bet it never be a checks over stripes line again on a Trav song on Donda,93141,14611,2018,29435506,107752,0.37,98
123,Still waiting to host SNL🤔Lauren in the goat. Ye gotta host,19831,1357,2018,29435506,21188,0.07,59
124,Heard Hideo Kojima is in NY    We need to meet   Does anyone know where he is or how to contact him,81843,16773,2018,29435506,98616,0.34,99
125,Brain 🧠 joggers make another appearance https://t.co/GYWtV05qvV,74387,6291,2018,29435506,80678,0.27,63
126,https://t.co/kY7UCcRrDT,23821,4171,2018,29435506,27992,0.1,23
127,Turrell 🐐 https://t.co/MTzZiWeTWS,17840,1371,2018,29435506,19211,0.07,33
128,Me and JP🙏🏿 heal the world https://t.co/1KwJUA1Gb4,42619,3610,2018,29435506,46229,0.16,50
129,Vision https://t.co/W5E8w0jYZS,43524,4391,2018,29435506,47915,0.16,30
130,Meditate in positivity,62898,15269,2018,29435506,78167,0.27,22
131,All love,54374,14395,2018,29435506,68769,0.23,8
132,All positive vibes,43279,14837,2018,29435506,58116,0.2,18
133,I’ve made mistakes and have karma   No man is perfect     The universe will test us,59739,15164,2018,29435506,74903,0.25,83
134,I’m a man about my family and integrity,45060,6022,2018,29435506,51082,0.17,39
135,Broke down doors for sneakers fashion music everything,40421,5633,2018,29435506,46054,0.16,54
136,No artist should ever diss me for clout   Period,50278,7085,2018,29435506,57363,0.19,48
137,I need that love and respect that we didn’t give Michael while I’m alive,68153,10450,2018,29435506,78603,0.27,72
138,If I wasn’t here all artist would do memorial songs,33588,4686,2018,29435506,38274,0.13,51
139,If I wasn’t hear all artist would be doing memorial songs,25787,2938,2018,29435506,28725,0.1,57
140,I actually like sickomode but I don’t like that that is was sneak disses,73740,9933,2018,29435506,83673,0.28,72
141,Love to all artist,27599,3859,2018,29435506,31458,0.11,18
142,I love everybody all positive energy    No one that is a musician should ever diss me     My existence is for the rights of all artist,27859,3666,2018,29435506,31525,0.11,134
143,All positive energy   I got love for everyone     Just don’t sneak diss or diss at all    I paid the dues for all weirdos,29179,4097,2018,29435506,33276,0.11,121
144,I have a problem with sneak disssing,50376,10485,2018,29435506,60861,0.21,36
145,I hit Trav earlier today    Now he just hit me    More threats,47640,6361,2018,29435506,54001,0.18,62
146,Drake called me threatening me,125195,26957,2018,29435506,152152,0.52,30
147,It’s not about rap     It’s about family   We have to be close as a family and never let these people infiltrate just for radio spins,23746,2655,2018,29435506,26401,0.09,133
148,Family first,30749,7413,2018,29435506,38162,0.13,12
149,Fuck clout,66374,18384,2018,29435506,84758,0.29,10
150,Fuck that sickomode song        Family first and always,125897,26143,2018,29435506,152040,0.52,55
151,It’s what I felt   And have been feeling for awhile   All positive   All love,20678,2365,2018,29435506,23043,0.08,77
152,Perhaps I should have been more like water today,58981,17259,2018,29435506,76240,0.26,48
153,All positive energy,29057,7908,2018,29435506,36965,0.13,19
154,We should all be on this planet working together,33872,8146,2018,29435506,42018,0.14,48
155,https://t.co/kdorJkJJqE,20730,2873,2018,29435506,23603,0.08,23
156,Trying to kick me while I’m down,35848,5688,2018,29435506,41536,0.14,32
157,Our brother is lost and confused,30085,4199,2018,29435506,34284,0.12,32
158,If Drake would go at Ye that there is interviews that he loves me then he doesn’t give a fuck about anyone,24168,2956,2018,29435506,27124,0.09,106
159,You tried to hurt my pockets,32184,4792,2018,29435506,36976,0.13,28
160,You threatened the safety of me and my family,24525,2816,2018,29435506,27341,0.09,45
161,Noooooo moooooore fake playing with peoples lives kids and mental health,25575,3470,2018,29435506,29045,0.1,72
162,Noooooooo moooooore cap,35284,10084,2018,29435506,45368,0.15,23
163,He passes Drakes the crib everyday,17782,1841,2018,29435506,19623,0.07,34
164,To the right    It’s   On sight     Saint stays to the right,19485,2261,2018,29435506,21746,0.07,60
165,This clout shit done got outta hand bro,39776,8355,2018,29435506,48131,0.16,39
166,Trav is my family and let this met throw sneak disses at me for clout,30727,3890,2018,29435506,34617,0.12,69
167,I heard Drake had more bars dissing me that were removed,25401,3394,2018,29435506,28795,0.1,56
168,I used to bring Travis with me everywhere with me    Im an inspiration to both him and Drake,38820,5861,2018,29435506,44681,0.15,92
169,Only positive energy,68275,24466,2018,29435506,92741,0.32,20
170,I will never put negative energy into a song,42753,4828,2018,29435506,47581,0.16,44
171,I will never make a diss record,48287,5074,2018,29435506,53361,0.18,31
172,You’re mad at me for something I didn’t do,70511,15558,2018,29435506,86069,0.29,42
173,I would never mention your (blank),46357,6375,2018,29435506,52732,0.18,34
174,I’m Ye bro    Remember that   I love you   I would never intentionally hurt you     That’s what I’ve been saying to you,41887,5758,2018,29435506,47645,0.16,119
175,This year has been really tough and you have added to the confusion,45836,9927,2018,29435506,55763,0.19,67
176,Leave me and my family alone bro,49863,6880,2018,29435506,56743,0.19,32
177,But you’re playing into it    Why?   A false runner???  A beat???,20366,1965,2018,29435506,22331,0.08,65
178,You would be so sad if anything ever happened to me,78733,22015,2018,29435506,100748,0.34,51
179,Drake this is what they want,32276,5409,2018,29435506,37685,0.13,28
180,This is a man speaking to a man that has been placed in the program to fuck with Kanye West head and set me up,25754,3364,2018,29435506,29118,0.1,110
181,These tweets are not emotional,54889,15592,2018,29435506,70481,0.24,30
182,To the right it’s on sight    Saint stays to the right bro,21456,2478,2018,29435506,23934,0.08,58
183,Never threaten north saint and Chicago’s dad bro,35388,5087,2018,29435506,40475,0.14,48
184,Never threatened north and saint and Chicago’s daddy bro,28584,3866,2018,29435506,32450,0.11,56
185,Trust god bro    God sees all    Stop the act     Cut the program,25437,3981,2018,29435506,29418,0.1,65
186,Fear no man,44239,15888,2018,29435506,60127,0.2,11
187,Nobody scared of anything but god,28013,6399,2018,29435506,34412,0.12,33
188,Nobody scared of anything but gods,19289,2671,2018,29435506,21960,0.07,34
189,Nobody scared of anything,20954,3385,2018,29435506,24339,0.08,25
190,Some true artist are a bit crazy   Everybody is not Programed,31435,5660,2018,29435506,37095,0.13,61
191,It’s not just you the world stigmatizes is and calls us crazy,21094,2639,2018,29435506,23733,0.08,61
192,You are disrespectful to all people with mental health conditions so this is an opportunity for growth,33443,4673,2018,29435506,38116,0.13,102
193,Trust God,32780,9163,2018,29435506,41943,0.14,9
194,God sees all,28285,6906,2018,29435506,35191,0.12,12
195,Please take the devil 👿 up out you bro,37067,6433,2018,29435506,43500,0.15,38
196,We’re making the world better at all times,19487,2506,2018,29435506,21993,0.07,42
197,This is for no ones entertainment,26296,3343,2018,29435506,29639,0.1,33
198,Or the Mandingo part on Jango,27144,3908,2018,29435506,31052,0.11,29
199,Drake I’m not going to physically fight you like it’s MTV boxing,90392,19902,2018,29435506,110294,0.37,64
200,How you gone be on Trav’s song coming at me. Trav should have never allowed that,52504,7617,2018,29435506,60121,0.2,80
201,How you gone text Kriss but not speak to me,44231,6104,2018,29435506,50335,0.17,43
202,We need to show the world that we will speak without someone ending up dead or in jail,27282,3965,2018,29435506,31247,0.11,86
203,We need to show people we can talk without people ending up dead or in jail,22836,3147,2018,29435506,25983,0.09,75
204,We need to show the world that people can talk without someone ending up dead or in jail,28951,4910,2018,29435506,33861,0.12,88
205,I’m up for talking.  We need to show all of these fans that black men can@talk without someone ending up dead or in jail,39575,5767,2018,29435506,45342,0.15,120
206,Ye never been easy.  I navigated these waters before you.  That’s why you could be you,43944,8636,2018,29435506,52580,0.18,86
207,You try to pick targets you think are easy,27788,4569,2018,29435506,32357,0.11,42
208,Talk tough to real gangsters bro,33172,6927,2018,29435506,40099,0.14,32
209,You say all this shut to me but won’t say none of that to J prince,24045,4023,2018,29435506,28068,0.1,66
210,You send emojis,78128,22965,2018,29435506,101093,0.34,15
211,Bro stop,96648,40379,2018,29435506,137027,0.47,8
212,You get people hurt at concerts,29288,4164,2018,29435506,33452,0.11,31
213,You pick@on people with mental health issues,30228,4393,2018,29435506,34621,0.12,44
214,You trying to be a bully. I never been bullied in my life and I never will be.  That’s why I made it this far in a pink polo,89445,18602,2018,29435506,108047,0.37,124
215,We both too high profile for you to actually do something to me,33817,4499,2018,29435506,38316,0.13,63
216,Snoop is my elder and an inspiration to me,41662,6829,2018,29435506,48491,0.16,42
217,There would never be a drake without a Kanye west so never come out your mouth with a threat,167156,53562,2018,29435506,220718,0.75,92
218,If I’m bipolar      This kind of shit can get me ramped,29084,4536,2018,29435506,33620,0.11,55
219,Stop the act,21872,4099,2018,29435506,25971,0.09,12
220,Now it’s a kid in@critical condition,17038,1861,2018,29435506,18899,0.06,36
221,Cause we rather act cool than sit and have a convo,27277,5552,2018,29435506,32829,0.11,50
222,That’s why black people never get ahead and and we stay controlled,30285,5671,2018,29435506,35956,0.12,66
223,You wouldn’t send purple emojis to scooter but you wanna need with your brother,19350,2456,2018,29435506,21806,0.07,79
224,I’m your oxygen,68805,25753,2018,29435506,94558,0.32,15
225,Don’t ever speak on 350s,46980,10365,2018,29435506,57345,0.19,24
226,Now he’s so street,29069,5489,2018,29435506,34558,0.12,18
227,I’m the guy with the pink polo that made a way for him,47353,11634,2018,29435506,58987,0.2,54
228,When I go through shit he fucks with me and I’m his idol,29577,5043,2018,29435506,34620,0.12,56
229,When Cudi was in the hospital he sent shots,39686,7328,2018,29435506,47014,0.16,43
230,He be texting people I know like it’s cool     But won’t sit and talk with me,24876,3768,2018,29435506,28644,0.1,77
